generazione,dna,tempo,accuracy,fitness,normalized_fitness
6,"[1, 119, 1, 82]",207.56858706474304,0.7456140518188477,0.7456140518188477,0.6818182239355051
6,"[2, 101, 1, 82]",288.43709325790405,0.7280701994895935,0.7280701994895935,0.5909091891828451
6,"[2, 173, 1, 155]",507.1091685295105,0.7368420958518982,0.7368420958518982,0.63636355212899
6,"[4, 42, 1, 82]",313.180358171463,0.6315789222717285,0.6315789222717285,0.09090903475265999
6,"[1, 172, 1, 85]",281.77192401885986,0.7631579041481018,0.7631579041481018,0.7727272586881649
6,"[2, 68, 1, 85]",178.74869847297668,0.7982456088066101,0.7982456088066101,0.9545453281934849
6,"[2, 173, 1, 85]",582.5766758918762,0.719298243522644,0.719298243522644,0.54545451737633
6,"[4, 42, 2, 155]",318.79319500923157,0.6578947305679321,0.6578947305679321,0.227272741311835
6,"[4, 101, 1, 155]",482.7977457046509,0.7719298005104065,0.7719298005104065,0.81818162163431
6,"[3, 62, 2, 110]",254.3938844203949,0.6929824352264404,0.6929824352264404,0.409090810817155
6,"[2, 173, 1, 85]",545.6809668540955,0.6140350699424744,0.6140350699424744,0.0
