generazione,dna,tempo,accuracy,fitness,normalized_fitness
10,"[1, 81, 1, 189]",36.13822078704834,0.6966824531555176,0.6966824531555176,1.0
10,"[1, 81, 1, 190]",34.133894205093384,0.6635071039199829,0.6635071039199829,0.8
10,"[2, 81, 1, 189]",60.99078035354614,0.6777251362800598,0.6777251362800598,0.8857144397132539
10,"[1, 81, 1, 190]",36.13847327232361,0.6350710988044739,0.6350710988044739,0.628571479904418
10,"[1, 81, 1, 177]",31.36919927597046,0.6587677597999573,0.6587677597999573,0.771428520095582
10,"[3, 81, 1, 189]",65.24986934661865,0.5308057069778442,0.5308057069778442,0.0
10,"[1, 81, 1, 177]",35.97382307052612,0.6066350936889648,0.6066350936889648,0.45714295980883596
10,"[2, 81, 1, 189]",64.30358004570007,0.620853066444397,0.620853066444397,0.5428570401911641
10,"[1, 81, 1, 177]",37.27327561378479,0.6540284156799316,0.6540284156799316,0.742857040191164
10,"[1, 81, 1, 190]",37.206161975860596,0.6255924105644226,0.6255924105644226,0.571428520095582
10,"[1, 81, 1, 177]",36.99077773094177,0.6729857921600342,0.6729857921600342,0.8571429598088359
10,"[1, 81, 1, 177]",37.002721548080444,0.6255924105644226,0.6255924105644226,0.571428520095582
10,"[3, 81, 1, 190]",77.4646327495575,0.6066350936889648,0.6066350936889648,0.45714295980883596
10,"[1, 81, 1, 177]",36.9598126411438,0.6587677597999573,0.6587677597999573,0.771428520095582
10,"[1, 81, 1, 177]",36.65547776222229,0.6540284156799316,0.6540284156799316,0.742857040191164
10,"[1, 81, 1, 177]",36.49355149269104,0.6255924105644226,0.6255924105644226,0.571428520095582
11,"[1, 81, 1, 177]",36.4445276260376,0.6635071039199829,0.6635071039199829,0.7647059041117273
11,"[1, 81, 1, 189]",36.38305950164795,0.5971564054489136,0.5971564054489136,0.35294132878209156
11,"[1, 81, 1, 177]",32.12457060813904,0.6919431090354919,0.6919431090354919,0.9411763835530905
11,"[1, 81, 1, 177]",31.96951675415039,0.6587677597999573,0.6587677597999573,0.7352940958882727
11,"[1, 133, 1, 190]",57.90120077133179,0.6587677597999573,0.6587677597999573,0.7352940958882727
